Date,Open,High,Low,Close,Adj Close,Volume
5/10/07,150.729996,151.020004,149.270004,149.580002,108.633171,153617800
5/11/07,149.75,150.929993,149.720001,150.860001,109.56282,113408900
5/14/07,150.860001,151.300003,149.789993,150.529999,109.323143,108027500
5/15/07,150.699997,151.660004,150.190002,150.570007,109.352165,180673300
5/16/07,150.800003,151.630005,150.380005,151.600006,110.100204,114166500
5/17/07,151.380005,151.960007,151.110001,151.300003,109.882339,101132800
5/18/07,152.009995,152.619995,151.809998,152.619995,110.840996,99182000
5/21/07,152.580002,153.229996,152.5,152.539993,110.782875,174664600
5/22/07,152.699997,153.160004,152.380005,152.419998,110.695763,82148800
5/23/07,152.949997,153.5,152.360001,152.440002,110.710258,133786600
5/24/07,152.529999,153.210007,150.740005,151.059998,109.708054,187593000
5/25/07,151.5,152.020004,151.179993,151.690002,110.165527,83309200
5/29/07,151.940002,152.5,151.449997,152.240005,110.565041,82020000
5/30/07,151.460007,153.539993,151.339996,153.479996,111.46553,129013600
5/31/07,153.669998,153.889999,153.119995,153.320007,111.349388,114866700
6/1/07,153.880005,154.399994,153.509995,154.080002,111.901306,107771700
6/4/07,153.539993,154.389999,153.479996,154.100006,111.915825,78008800
6/5/07,153.740005,153.899994,152.860001,153.490005,111.472839,126917900
6/6/07,152.860001,152.949997,151.75,151.839996,110.274521,164096800
6/7/07,151.559998,152.5,149.059998,149.100006,108.284576,232414600
6/8/07,149.580002,151.190002,149.089996,151.039993,109.693527,175886000
6/11/07,150.929993,151.949997,150.699997,151.300003,109.882339,102015600
6/12/07,150.669998,151.539993,149.550003,149.649994,108.684013,233898000
6/13/07,150.5,152.070007,149.720001,151.889999,110.310867,193208200
6/14/07,152.059998,153.119995,152.029999,152.860001,111.01532,146396500
6/15/07,153.139999,153.660004,152.929993,153.070007,111.64698,154030800
6/18/07,153.380005,153.389999,152.660004,152.889999,111.515656,88537500
6/19/07,152.550003,153.380005,152.360001,153.270004,111.792809,110851700
6/20/07,153.580002,153.580002,150.960007,151.139999,110.239235,177119700
6/21/07,151.080002,152.110001,150.25,151.979996,110.851952,205262000
6/22/07,151.520004,151.770004,149.850006,150.550003,109.808868,204964700
6/25/07,150.240005,151.25,149.020004,149.830002,109.283737,232014400
6/26/07,150.210007,150.460007,148.279999,148.289993,108.1605,198445700
6/27/07,148.130005,150.570007,148.059998,150.399994,109.699478,213638000
6/28/07,150.380005,151.410004,149.669998,150.380005,109.684898,157705000
6/29/07,150.899994,151.649994,149.149994,150.429993,109.721359,199701800
7/2/07,150.869995,151.919998,150.770004,151.789993,110.713341,103357000
7/3/07,152.179993,152.5,151.990005,152.339996,111.11451,54048400
7/5/07,152.399994,152.559998,151.630005,152.179993,110.99781,89279000
7/6/07,152.380005,153.169998,151.929993,152.979996,111.581306,81109000
7/9/07,153.160004,153.360001,152.619995,153.100006,111.668861,72348100
7/10/07,152.289993,152.610001,150.770004,150.919998,110.078735,180362600
7/11/07,150.75,152.050003,150.520004,151.990005,110.859184,175607600
7/12/07,152.369995,154.75,152.339996,154.389999,112.609726,133882500
7/13/07,154.570007,155.460007,154.389999,154.850006,112.945267,111794300
7/16/07,154.990005,155.529999,154.580002,154.830002,112.930649,98378700
7/17/07,154.929993,155.479996,154.679993,154.75,112.872314,126201300
7/18/07,154.229996,154.800003,153.300003,154.470001,112.668091,237887400
7/19/07,155.199997,155.529999,154.75,155.070007,113.105766,145212700
7/20/07,154.889999,154.990005,152.830002,153.5,111.960556,245502500
7/23/07,154.179993,154.720001,153.300003,153.970001,112.303413,121183900
7/24/07,153.119995,154.279999,150.759995,151.300003,110.355972,256732400
7/25/07,152.020004,152.389999,150.25,151.610001,110.582024,265214500
7/26/07,150.190002,150.800003,146.389999,148.020004,107.963562,467592500
7/27/07,148.210007,148.869995,145.050003,145.110001,105.841026,422987600
7/30/07,145.929993,147.809998,145.289993,147.380005,107.49675,283017500
7/31/07,148.330002,149.460007,145.039993,145.720001,106.285957,316976700
8/1/07,145.179993,147.009995,143.949997,146.429993,106.803864,467670000
8/2/07,146.759995,147.759995,145.259995,147.600006,107.657211,294758400
8/3/07,147.279999,147.580002,143.199997,143.800003,104.885544,359398200
8/6/07,144.210007,146.830002,142.529999,146.210007,106.643349,324980000
8/7/07,145.940002,149,145.229996,147.770004,107.781265,232568700
8/8/07,148.410004,150.589996,147.339996,149.830002,109.283737,274930600
8/9/07,147.429993,148.949997,145.289993,145.389999,106.04528,357622100
8/10/07,144.389999,146.5,143.119995,144.710007,105.549309,411018400
8/13/07,146.5,146.889999,145.020004,145.229996,105.928551,181917200
8/14/07,145.699997,146.059998,142.720001,143.009995,104.309311,264134500
8/15/07,142.720001,144.460007,140.619995,141.039993,102.872437,323834000
8/16/07,139.789993,142.940002,137,142.100006,103.645561,546743700
8/17/07,145.5,145.809998,141.389999,144.710007,105.549309,388218100
8/20/07,145.169998,145.470001,143.289993,144.639999,105.498222,187320400
8/21/07,144.600006,145.970001,144.139999,144.929993,105.709732,157066400
8/22/07,146.009995,146.800003,145.330002,146.649994,106.964279,173156700
8/23/07,147.339996,147.649994,145.610001,146.520004,106.869476,203915300
8/24/07,146.479996,148.330002,146.279999,148.330002,108.189651,128901900
8/27/07,147.850006,148.330002,146.729996,146.949997,107.183098,113024300
8/28/07,146.160004,146.25,143.460007,143.720001,104.827202,219790700
8/29/07,144.369995,146.740005,143.960007,146.539993,106.884087,207654200
8/30/07,145.449997,147.190002,145.309998,146.149994,106.59964,191817300
8/31/07,147.649994,148.5,146.830002,147.589996,107.649918,185477500
9/4/07,147.449997,149.979996,147.399994,149.080002,108.73671,120062000
9/5/07,148.199997,148.360001,147,147.789993,107.795799,166261800
9/6/07,147.949997,148.610001,147.119995,148.130005,108.0438,127878400
9/7/07,146.479996,146.889999,145.259995,146.070007,106.541298,235447600
9/10/07,146.520004,146.720001,144.330002,145.789993,106.337044,192305900
9/11/07,146.240005,147.699997,146.130005,147.490005,107.576973,162081900
9/12/07,147.289993,148.440002,146.979996,147.869995,107.854134,149554600
9/13/07,148.550003,149.449997,148.199997,148.910004,108.612679,154079000
9/14/07,147.960007,149.089996,147.740005,148.899994,108.6054,121911000
9/17/07,148.309998,148.649994,147.630005,148.100006,108.021935,109870800
9/18/07,148.830002,152.5,148.130005,152.460007,111.202026,263759500
9/19/07,153.410004,154.389999,152.710007,153.360001,111.858475,193779900
9/20/07,153.339996,153.429993,152.110001,152.279999,111.07077,175186800
9/21/07,152.710007,153.119995,151.740005,151.970001,111.370476,141457500
9/24/07,152.419998,152.820007,151.360001,151.690002,111.165245,139450200
9/25/07,150.809998,151.660004,150.470001,151.389999,110.945435,142289900
9/26/07,152.25,152.770004,151.389999,152.190002,111.5317,135547000
9/27/07,152.910004,153.100006,152.190002,153.089996,112.191292,102713300
9/28/07,152.850006,153.190002,151.979996,152.580002,111.81749,133372100
10/1/07,152.600006,154.75,152.5,154.300003,113.077995,148162300
10/2/07,154.610001,154.649994,153.809998,154.089996,112.924095,112978800
10/3/07,153.809998,154.410004,153.009995,153.779999,112.696907,119055900
10/4/07,154.110001,154.259995,153.589996,154.020004,112.872826,76864400
10/5/07,155.029999,156.100006,154.630005,155.850006,114.213921,134579700
10/8/07,155.389999,155.490005,154.770004,155.020004,113.605698,71280400
10/9/07,155.600006,156.5,155.029999,156.479996,114.675591,94054300
10/10/07,156.039993,156.440002,155.410004,156.220001,114.485054,101711100
10/11/07,156.929993,157.520004,154.539993,155.470001,113.935432,233529100
10/12/07,155.460007,156.350006,155.270004,156.330002,114.565659,124546700
10/15/07,156.270004,156.360001,153.940002,155.009995,113.598282,161151900
10/16/07,154.410004,154.520004,153.470001,153.779999,112.696907,166525700
10/17/07,154.979996,155.089996,152.470001,154.25,113.041344,216687300
10/18/07,153.449997,154.190002,153.080002,153.690002,112.631004,148367500
10/19/07,153.089996,156.479996,149.660004,149.669998,109.684929,297169900
10/22/07,148.860001,150.759995,148.660004,150.539993,110.322502,261989800
10/23/07,151.460007,151.949997,150.25,151.759995,111.216583,180085100
10/24/07,151.210007,151.740005,148.839996,151.479996,111.011391,326694200
10/25/07,151.649994,152.289993,149.880005,151.839996,111.275215,237374500
10/26/07,153.059998,153.619995,151.899994,153.619995,112.579712,176484000
10/29/07,153.929993,154.440002,153.550003,154.130005,112.953438,106841000
10/30/07,153.449997,153.75,152.869995,153.059998,112.169266,132981600
10/31/07,153.979996,155.270004,152.839996,154.649994,113.334442,220954400
11/1/07,153.289993,153.410004,150.589996,151.029999,110.681618,333040800
11/2/07,151.529999,152,149.210007,151.199997,110.806198,331228200
11/5/07,149.639999,151.160004,148.970001,150.050003,109.96347,226841000
11/6/07,150.860001,152.110001,149.899994,152.070007,111.443733,177800500
11/7/07,150.440002,151.130005,147.550003,147.910004,108.395142,306639700
11/8/07,147.990005,148.399994,145.070007,147.160004,107.845474,374509900
11/9/07,145.690002,147.539993,144.889999,145.139999,106.365105,277745100
11/12/07,145.210007,146.610001,143.699997,143.699997,105.309875,243087800
11/13/07,145.369995,148.309998,145.220001,148.080002,108.51973,191117400
11/14/07,149.220001,149.399994,146.779999,147.669998,108.219238,230558800
11/15/07,146.570007,147.490005,144.520004,145.539993,106.658287,263111100
11/16/07,146.309998,146.470001,144.570007,145.789993,106.841537,308770600
11/19/07,145.279999,145.360001,143.190002,143.759995,105.353813,267746000
11/20/07,144.020004,145.529999,142.110001,144.639999,105.998734,414767500
11/21/07,143.080002,143.910004,141.669998,141.679993,103.829521,259012400
11/23/07,143.070007,144.339996,142.699997,144.130005,105.624954,77688400
11/26/07,144.429993,144.880005,140.660004,140.949997,103.294525,214232000
11/27/07,141.740005,143.229996,140.949997,142.570007,104.481758,293897900
11/28/07,144.190002,147.470001,144.139999,147.130005,107.823463,258596900
11/29/07,146.619995,147.720001,146.100006,147.179993,107.860146,199409900
11/30/07,149.039993,149.869995,147.330002,148.660004,108.944733,222908000
12/3/07,148.190002,148.449997,147.289993,147.679993,108.226555,146430400
12/4/07,146.660004,147.539993,146.309998,146.360001,107.259232,136533900
12/5/07,147.929993,149.199997,147.830002,148.809998,109.054672,171130000
12/6/07,148.630005,151.210007,148.570007,150.940002,110.615631,154457400
12/7/07,151.419998,151.5,150.550003,150.910004,110.593651,148980100
12/10/07,151.279999,152.25,150.860001,152.080002,111.451073,123914300
12/11/07,152.139999,152.889999,147.830002,147.910004,108.395142,250346400
12/12/07,151.059998,151.770004,147.199997,149.369995,109.465057,322435600
12/13/07,148.320007,149.389999,147.300003,149.059998,109.237907,237551300
12/14/07,147.929993,149.100006,147.100006,147.169998,107.852844,159152900
12/17/07,146.610001,146.869995,144.860001,145.070007,106.313843,177269400
12/18/07,146.100006,146.479996,143.960007,145.880005,106.907455,245569300
12/19/07,145.940002,146.889999,144.940002,145.880005,106.907455,198917200
12/20/07,146.839996,146.860001,145.179993,146.800003,107.581673,214813800
12/21/07,147.369995,148.419998,147.089996,148.130005,109.132492,146084400
12/24/07,148.820007,149.479996,148.479996,149.229996,109.942871,45601400
12/26/07,148.649994,149.679993,148.5,149.550003,110.178619,67093100
12/27/07,149.020004,149.029999,147.320007,147.669998,108.793587,122981700
12/28/07,148.539993,148.610001,146.899994,147.300003,108.521034,116398100
12/31/07,147.100006,147.610001,146.059998,146.210007,107.717926,108126800
1/2/08,146.529999,146.990005,143.880005,144.929993,106.774918,204935600
1/3/08,144.910004,145.490005,144.070007,144.860001,106.723335,125133300
1/4/08,143.339996,143.440002,140.910004,141.309998,104.107933,232330900
1/7/08,141.809998,142.229996,140.100006,141.190002,104.019577,234991000
1/8/08,142.080002,142.899994,138.440002,138.910004,102.339783,326365700
1/9/08,139.089996,140.789993,137.699997,140.369995,103.415474,301824900
1/10/08,139.679993,142.800003,139.369995,141.289993,104.093201,335701200
1/11/08,140.779999,141.899994,139,140.149994,103.253342,267076600
1/14/08,141.160004,141.860001,140.399994,141.279999,104.085793,170365500
1/15/08,139.789993,141.490005,137.899994,138.169998,101.794601,239940100
1/16/08,137.360001,139.119995,136.279999,136.979996,100.917915,378802600
1/17/08,137.809998,137.880005,132.929993,133.429993,98.302483,397892600
1/18/08,134.740005,135.020004,131.100006,132.059998,97.293167,348561500
1/22/08,127.209999,132.429993,126,130.720001,96.305923,435923700
1/23/08,127.089996,134.190002,126.839996,133.860001,98.619286,511913000
1/24/08,134.479996,135.460007,133.309998,134.990005,99.451767,259949300
1/25/08,136.509995,136.759995,132.600006,133.039993,98.015137,269603900
1/28/08,133.259995,135.520004,132.059998,135.240005,99.635971,217934600
1/29/08,136.100006,136.449997,134.880005,135.910004,100.129585,168968300
1/30/08,135.580002,138.539993,134.600006,134.910004,99.392845,334939200
1/31/08,133.399994,138.539993,133.199997,137.369995,101.205223,343680800
2/1/08,137.940002,139.610001,137.520004,139.580002,102.833405,206843600
2/4/08,139.210007,139.300003,137.639999,137.820007,101.536766,124694300
2/5/08,135.940002,136.25,133.669998,134.130005,98.818199,286882500
2/6/08,134.580002,135.25,132.410004,133.050003,98.02256,250792900
2/7/08,131.800003,134.789993,131.729996,133.929993,98.670837,297368100
2/8/08,133.089996,134.220001,132.100006,133.070007,98.037277,221643500
2/11/08,133.100006,134.229996,132.039993,133.75,98.538239,188576300
2/12/08,134.910004,136.309998,133.979996,134.990005,99.451767,256654400
2/13/08,136.009995,137.059998,135.139999,136.369995,100.468468,181967800
2/14/08,136.949997,137,134.789993,135.169998,99.584389,215207200
2/15/08,134.5,135.220001,133.910004,135.139999,99.562302,154110300
2/19/08,136.720001,136.889999,134.610001,135.520004,99.842262,145190000
2/20/08,133.990005,136.550003,133.759995,135.919998,100.136978,220085700
2/21/08,136.660004,137.009995,134.070007,134.789993,99.304466,201051200
2/22/08,134.970001,135.850006,132.860001,135.619995,99.915955,205491000
2/25/08,135.539993,137.649994,134.779999,137.330002,101.175781,190107000
2/26/08,136.75,138.949997,136.5,138.360001,101.934578,212420700
2/27/08,137.559998,139.139999,137.410004,138.220001,101.831467,168395800
2/28/08,137.240005,137.960007,136.550003,136.869995,100.836853,170831100
2/29/08,135.600006,135.679993,132.779999,133.820007,98.58979,252715200
3/3/08,133.139999,133.809998,132.240005,133.5,98.35408,189483500
3/4/08,132.229996,133.399994,130.990005,132.990005,97.978355,282513100
3/5/08,133.419998,134.770004,132.339996,133.830002,98.597183,270681400
3/6/08,132.979996,133.220001,130.550003,131.059998,96.556427,247911700
3/7/08,129.770004,131.740005,128.580002,129.710007,95.561852,326434600
3/10/08,129.839996,129.929993,127.589996,128,94.302017,235683600
3/11/08,130.720001,132.720001,128.949997,132.600006,97.690987,341440600
3/12/08,132.740005,133.770004,131.160004,131.360001,96.777435,229161100
3/13/08,129.610001,132.639999,128.600006,131.649994,96.991135,351504200
3/14/08,132.770004,132.809998,127.779999,129.610001,95.488159,484687800
3/17/08,126.57,129.259995,126.07,128.300003,94.523026,405311100
3/18/08,130.619995,133.690002,129.979996,133.630005,98.449852,334416600
3/19/08,134.139999,134.649994,130.039993,130.320007,96.011261,345971600
3/20/08,130.050003,132.910004,129.259995,132.080002,97.78965,245320700
3/24/08,133.309998,135.809998,133.240005,134.720001,99.74424,208977300
3/25/08,134.860001,135.550003,133.770004,134.850006,99.8405,192947200
3/26/08,134.460007,135.089996,133.110001,133.199997,98.618874,196934300
3/27/08,134.199997,134.440002,132.360001,132.779999,98.307938,225153200
3/28/08,132.990005,133.360001,131.059998,131.509995,97.367661,180896100
3/31/08,131.289993,132.729996,131.089996,131.970001,97.708206,166692100
4/1/08,133.610001,136.839996,133.509995,136.610001,101.1436,254547300
4/2/08,137.050003,137.669998,135.979996,136.699997,101.210197,210910800
4/3/08,135.960007,137.440002,135.710007,137.039993,101.46196,175884800
4/4/08,137.119995,137.960007,136.119995,136.889999,101.350883,204446800
4/7/08,137.869995,138.570007,136.740005,136.960007,101.402725,154245500
4/8/08,136.190002,136.919998,135.949997,136.820007,101.299049,148937300
4/9/08,136.610001,136.800003,134.889999,135.830002,100.566055,195610600
4/10/08,135.419998,136.669998,134.899994,136.020004,100.706802,192967800
4/11/08,134.490005,135.119995,133.009995,133.380005,98.752151,222973300
4/14/08,133.190002,133.539993,132.550003,132.929993,98.41893,160522000
4/15/08,133.580002,133.690002,132.330002,133.240005,98.648491,172389200
4/16/08,134.539993,136.910004,134.520004,136.850006,101.321266,189268900
4/17/08,136.020004,137.25,135.660004,137.050003,101.469337,179665700
4/18/08,138.940002,139.559998,138.259995,138.479996,102.528099,218530600
4/21/08,138.229996,138.979996,137.850006,138.550003,102.579926,118587400
4/22/08,138.190002,138.309998,136.899994,137.940002,102.128296,162166000
4/23/08,138.089996,138.779999,137.119995,137.720001,101.965431,193309000
4/24/08,138.080002,139.740005,137.039993,138.320007,102.409607,229381300
4/25/08,139.399994,139.889999,137.910004,139.600006,103.357323,190788100
4/28/08,139.880005,140.25,139.380005,139.630005,103.379539,105610200
4/29/08,139.389999,139.729996,138.610001,139.080002,102.972343,125514100
4/30/08,139.289993,140.589996,138.259995,138.259995,102.365227,208395900
5/1/08,138.380005,141.119995,138.270004,141.119995,104.482689,187279500
5/2/08,142.339996,142.369995,140.559998,141.509995,104.771469,181585500
5/5/08,141.050003,141.610001,140.410004,140.830002,104.267982,118504500
5/6/08,140.020004,142.199997,139.690002,142.050003,105.171288,179339800
5/7/08,141.889999,142.039993,139.130005,139.520004,103.29808,199267300
5/8/08,139.740005,140.320007,138.979996,139.160004,103.031555,178321200
5/9/08,138.600006,139.389999,138.449997,138.899994,102.839066,152588200
5/12/08,139.25,140.559998,138.729996,140.460007,103.994034,147865900
5/13/08,140.800003,140.889999,139.729996,140.479996,104.008865,159132200
5/14/08,141.070007,142.199997,140.460007,140.770004,104.223541,181910800
5/15/08,141.039993,142.630005,140.830002,142.529999,105.526634,166927000
5/16/08,142.860001,142.869995,141.610001,142.660004,105.622917,204236800
5/19/08,142.809998,144.300003,142.300003,143.050003,105.911644,165664400
5/20/08,142.270004,142.339996,141,141.889999,105.05275,178552100
5/21/08,141.809998,142.119995,139,139.490005,103.275887,252724800
5/22/08,139.429993,140.169998,139,139.509995,103.290688,170820400
5/23/08,139.050003,139.660004,137.520004,137.639999,101.906174,181376400
5/27/08,137.800003,139,137.529999,138.660004,102.661385,168322900
5/28/08,139.169998,140,138,139.300003,103.135208,181288100
5/29/08,139.130005,140.929993,139.080002,140,103.653465,173927200
5/30/08,140.470001,140.740005,139.940002,140.350006,103.912621,117362000
6/2/08,139.830002,139.860001,138,138.899994,102.839066,181069900
6/3/08,139.300003,139.619995,137.229996,138.089996,102.239326,271965700
6/4/08,137.699997,139.160004,137.460007,138.020004,102.187485,246637700
6/5/08,138.580002,140.889999,138.320007,140.779999,104.230949,237867100
6/6/08,139.550003,139.800003,136.220001,136.289993,100.906677,384276300
6/9/08,136.860001,137.5,135.410004,136.619995,101.151001,228263900
6/10/08,135.669998,137.100006,135.350006,135.940002,100.647552,260234900
6/11/08,135.970001,136.259995,133.929993,133.940002,99.166763,283890100
6/12/08,134.600006,135.869995,133.520004,134.449997,99.544334,252791800
6/13/08,135.169998,136.520004,134.419998,136.149994,100.802986,244726900
6/16/08,135.550003,136.929993,135.460007,136.229996,100.862183,185832500
6/17/08,137.070007,137.119995,135.369995,135.570007,100.373589,191707700
6/18/08,134.690002,135.520004,133.710007,134.25,99.396278,265893000
6/19/08,134.149994,135.240005,133.5,134.419998,99.522156,304204900
6/20/08,132.839996,133.089996,131.220001,131.580002,97.906708,289275700
6/23/08,132.089996,132.229996,131.320007,131.449997,97.80999,165096400
6/24/08,131.050003,132.440002,130.190002,131.190002,97.616531,267300600
6/25/08,131.720001,133.399994,131.240005,131.809998,98.077873,287853900
6/26/08,130.570007,131.419998,128.080002,128.229996,95.414063,297775000
6/27/08,128.279999,128.860001,127.040001,127.529999,94.89315,303423400
6/30/08,127.889999,128.910004,127.300003,127.980003,95.228058,258842600
7/1/08,126.519997,128.470001,125.93,128.380005,95.525658,388622000
7/2/08,128.789993,129.160004,125.949997,126.18,93.888664,288064600
7/3/08,127.110001,127.110001,124.989998,126.309998,93.985397,239352500
7/7/08,126.790001,127.339996,123.919998,125.019997,93.025543,372427300
7/8/08,124.989998,127.389999,124.199997,127.239998,94.677399,375973700
7/9/08,127.5,127.739998,124.389999,124.790001,92.854408,336729400
7/10/08,124.43,125.790001,123.580002,125.300003,93.233894,436475700
7/11/08,123.970001,125.900002,122.489998,123.839996,92.147491,481124600
7/14/08,125.260002,125.5,122.400002,122.720001,91.314148,322720800
7/15/08,121.800003,123.489998,120.019997,120.989998,90.02684,502502500
7/16/08,121.449997,124.57,121.099998,123.959999,92.236801,371642900
7/17/08,125.139999,126.260002,124.089996,125.199997,93.159462,375490600
7/18/08,126.169998,126.419998,125.150002,125.980003,93.739868,267030100
7/21/08,126.510002,126.800003,125.190002,126.050003,93.791916,222863000
7/22/08,125.150002,127.800003,124.849998,127.480003,94.856026,296904200
7/23/08,127.889999,129.149994,127.550003,128.169998,95.369408,311698400
7/24/08,128.339996,128.410004,125.160004,125.510002,93.390129,248634500
7/25/08,125.889999,126.489998,125.169998,125.480003,93.367805,219131000
7/28/08,125.510002,126.059998,123.419998,123.639999,91.998672,205201300
7/29/08,123.980003,126.379997,123.639999,126.279999,93.963066,261505600
7/30/08,127.110001,128.600006,126.279999,128.529999,95.637268,354710000
7/31/08,127.400002,128.570007,126.629997,126.830002,94.372345,277402100
8/1/08,127.120003,127.279999,125.459999,126.160004,93.873787,248690900
8/4/08,126.040001,126.139999,124.760002,124.989998,93.003227,188239600
8/5/08,126.019997,128.559998,124.970001,128.360001,95.510773,251577600
8/6/08,128.020004,129.300003,127.480003,128.929993,95.934891,209555400
8/7/08,127.959999,128.440002,126.540001,127.010002,94.506256,246312500
8/8/08,126.580002,129.929993,126.379997,129.369995,96.262306,260811700
8/11/08,129.470001,131.509995,129.229996,130.710007,97.259384,249425800
8/12/08,130.279999,130.699997,128.729996,129.350006,96.247429,213200800
8/13/08,128.789993,129.649994,127.669998,128.570007,95.66703,256393200
8/14/08,127.839996,130.279999,127.75,129.539993,96.388794,239555300
8/15/08,129.929993,130.5,129.300003,130.169998,96.857582,181000800
8/18/08,130.429993,130.479996,127.660004,128.389999,95.533066,172275100
8/19/08,127.419998,127.690002,126.529999,126.989998,94.491386,194673700
8/20/08,127.389999,127.949997,126.339996,127.580002,94.930397,225498200
8/21/08,126.75,128.440002,126.599998,127.800003,95.094101,180609800
8/22/08,128.669998,129.649994,127.800003,129.649994,96.470619,167715300
8/25/08,128.800003,129.649994,126.75,127.019997,94.51368,171936900
8/26/08,127.019997,127.870003,126.580002,127.389999,94.789017,159117200
8/27/08,127.550003,128.830002,127.300003,128.630005,95.711678,171032800
8/28/08,129.279999,130.339996,129.110001,130.190002,96.872459,167537100
8/29/08,129.729996,130.139999,128.509995,128.789993,95.830719,189195800
9/2/08,130.029999,130.710007,127.519997,127.989998,95.235466,252364900
9/3/08,127.879997,128.5,126.93,127.879997,95.15361,251947000
9/4/08,126.970001,127.230003,123.959999,124.029999,92.288872,340042500
9/5/08,123.290001,124.949997,122,124.419998,92.579063,289503400
9/8/08,128.039993,128.240005,124.419998,126.989998,94.491386,364075300
9/9/08,127.099998,127.360001,122.800003,123.220001,91.686157,377326800
9/10/08,123.889999,124.900002,122.550003,123.720001,92.05822,298916600
9/11/08,122.120003,125.739998,121.599998,125.510002,93.390129,375369400
9/12/08,124.290001,126.209999,123.830002,126.089996,93.821671,297851200
9/15/08,121.629997,125.650002,119.889999,120.089996,89.357193,483607000
9/16/08,117.199997,122.32,117,122.099998,90.852798,581744300
9/17/08,119.639999,121.849998,116,116.610001,86.767807,624095600
9/18/08,118.050003,121.790001,113.800003,120.07,89.3423,776114700
9/19/08,126.699997,128,123.330002,124.120003,92.890396,501087800
9/22/08,124.449997,124.75,120.360001,121.309998,90.787453,249966500
9/23/08,120.849998,122.019997,118.279999,118.550003,88.721901,327470400
9/24/08,119.349998,120,117.790001,118.93,89.006248,311818400
9/25/08,119.400002,121.910004,118.440002,120.790001,90.39827,328253000
9/26/08,118.830002,121.5,118.510002,120.849998,90.443184,285917400
9/29/08,119.139999,119.339996,110.970001,111.379997,83.355911,459562300
9/30/08,113.510002,116.800003,110.529999,115.989998,86.806,328154400
10/1/08,115.269997,116.690002,113.949997,116.059998,86.858368,332783000
10/2/08,114.949997,115.110001,111.059998,111.849998,83.707649,365337800
10/3/08,112.860001,115.449997,109.68,110.339996,82.577583,461798000
10/6/08,107.150002,107.620003,100.639999,104.720001,78.371605,610637500
10/7/08,106.839996,107.330002,99.650002,100.029999,74.861656,540012100
10/8/08,97.519997,102.18,96.809998,97.510002,72.975731,725414800
10/9/08,99.660004,100.620003,90.25,90.699997,67.879166,534485200
10/10/08,86.760002,93.940002,83.580002,88.5,66.232719,871026300
10/13/08,93.870003,101.349998,89.949997,101.349998,75.849564,455584000
10/14/08,104.699997,105.529999,97.110001,99.849998,74.726944,546268300
10/15/08,97.459999,97.800003,89.709999,90.019997,67.370277,484627500
10/16/08,91.290001,94.769997,86.540001,93.769997,70.17672,708811200
10/17/08,91.989998,98.589996,91.650002,93.209999,69.757614,476649000
10/20/08,95.349998,99.099998,94.089996,98.809998,73.948639,321294200
10/21/08,96.970001,98.639999,95.220001,95.860001,71.740891,356502000
10/22/08,93.199997,95.860001,87.529999,90.639999,67.834267,516168000
10/23/08,90.290001,92.449997,85.809998,91.690002,68.620079,634666400
10/24/08,84.059998,89.919998,84,87.040001,65.14006,545812600
10/27/08,85.970001,89.510002,83.699997,83.949997,62.827507,397288600
10/28/08,87.339996,94.239998,84.529999,93.760002,70.16925,639939500
10/29/08,93.769997,97.169998,92.099998,93.080002,69.660339,531270100
10/30/08,95.779999,96.540001,92.900002,96.300003,72.070152,414582100
10/31/08,95.080002,98.57,94.480003,96.830002,72.466812,411394000
11/3/08,96.779999,97.690002,95.949997,97.110001,72.676361,205419400
11/4/08,99.059998,100.860001,96.709999,100.410004,75.146034,346793400
11/5/08,99.199997,100.709999,95,96.190002,71.987862,387844100
11/6/08,94.459999,95.440002,90.059998,90.860001,67.998917,477721900
11/7/08,91.650002,94,90.5,93.860001,70.24408,380391000
11/10/08,95.209999,95.529999,90.919998,92.629997,69.323593,301773000
11/11/08,90.760002,92.139999,88.650002,89.769997,67.183167,418498200
11/12/08,88.230003,88.949997,85.120003,85.82,64.22699,454330600
11/13/08,86.129997,91.730003,82.089996,91.169998,68.230919,753141900
11/14/08,89.410004,92.059998,86.519997,86.620003,64.825729,540352300
11/17/08,86.379997,88.559998,85.160004,85.470001,63.965084,415254900
11/18/08,85.150002,87.220001,82.910004,87.080002,65.169998,523811800
11/19/08,85.910004,86.870003,80.919998,81.5,60.993958,558327600
11/20/08,80.129997,82.510002,75.050003,75.449997,56.466179,814180400
11/21/08,77.459999,80.900002,74.339996,79.519997,59.512157,718536500
11/24/08,81.919998,86.989998,80.360001,85.029999,63.635784,523305300
11/25/08,87.300003,87.510002,83.82,85.660004,64.107269,454112400
11/26/08,84.300003,89.190002,84.239998,88.970001,66.584465,370134200
11/28/08,88.629997,90.129997,88.480003,90.089996,67.422646,118308100
12/1/08,87.510002,87.550003,81.860001,82.110001,61.450481,369927100
12/2/08,83.470001,85.489998,82.040001,85.269997,63.815392,469508400
12/3/08,83.400002,87.830002,83.139999,87.32,65.349594,519863500
12/4/08,86.059998,88.050003,83.739998,85.300003,63.837849,444173800
12/5/08,83.650002,88.419998,82.239998,87.93,65.806114,471905300
12/8/08,90.339996,92.379997,88.080002,91,68.103706,412859300
12/9/08,90.370003,92.129997,88.980003,89.5,66.98111,370790000
12/10/08,90.32,91.360001,89,90.110001,67.43763,396187400
12/11/08,89.540001,91,87.370003,87.940002,65.813599,365061000
